Date,412002_level,412002_flow,412005_level,412005_flow,412038_level,412038_flow,421001_level,421001_flow,421004_level,421004_flow,421011_level,421011_flow
2015-01-31,0.44825,342.5335,0.1255,39.5645,0.22075,144.11975,0.095,102.53225,0.40875,67.06725,0.00175,0.03825
2015-02-01,0.449,344.80725,0.1235,37.34475,0.22075,144.394,0.10625,147.69275,0.398,46.64175,-0.0025,0.02725
2015-02-02,0.45275,353.95925,0.12175,34.60925,0.22075,144.38075,0.121,222.52025,0.3995,49.51675,-0.00925,0.01
2015-02-03,0.4465,337.85525,0.11925,29.98425,0.21525,124.78525,0.11975,214.7535,0.40425,58.0455,-0.0055,0.01925
2015-02-04,0.43575,309.64175,0.1185,28.93,0.21425,121.74175,0.1115,170.44325,0.39525,41.7835,-0.01625,7.5e-4
2015-02-05,0.4305,295.86325,0.11925,30.14125,0.218,134.8665,0.11475,186.683,0.389,31.221,-0.0215,0
2015-02-06,0.42275,276.71625,0.121,33.08025,0.22075,144.846,0.12775,265.13175,0.4215,97.1685,-0.02475,0
2015-02-07,0.44075,323.03425,0.12125,33.47275,0.221,145.1005,0.125,248.35075,0.4235,101.19075,-0.02775,0
2015-02-08,0.446,337.384,0.12,31.418,0.2195,140.297,0.113,177.32325,0.41,69.48325,-0.031,0
2015-02-09,0.4425,327.6675,0.118,28.134,0.21675,130.383,0.113,178.15775,0.39975,49.907,-0.03225,0
2015-02-10,0.44175,325.53,0.115,24.83925,0.21975,140.78325,0.109,158.027,0.401,51.757,-0.0305,0
2015-02-11,0.46025,372.84925,0.11175,21.74,0.22325,155.17225,0.10825,154.5335,0.4015,52.721,-0.02575,0
2015-02-12,0.48725,444.413,0.10875,19.2835,0.21775,134.06625,0.119,213.54225,0.38925,31.70625,-0.0245,0
2015-02-13,0.4815,430.19375,0.10525,17.42175,0.214,121.25725,0.13475,309.4145,0.383,22.19425,-0.028,0
2015-02-14,0.43175,300.3675,0.1025,15.98125,0.212,114.437,0.1325,295.64325,0.402,54.8545,-0.0325,0
2015-02-15,0.397,215.46725,0.10125,15.41625,0.20775,101.226,0.126,254.2795,0.416,82.032,-0.0325,0
2015-02-16,0.38725,193.98,0.104,16.723,0.21,108.2905,0.11875,209.79275,0.4185,88.2955,-0.0325,0
2015-02-17,0.38575,190.64825,0.10975,20.12175,0.21675,130.54475,0.10925,159.657,0.41875,90.00875,-0.0325,0
2015-02-18,0.389,198.04275,0.113,22.971,0.21375,119.98975,0.10825,153.67,0.41075,71.123,-0.0325,0
2015-02-19,0.403,229.8635,0.115,24.95725,0.211,111.49325,0.1115,171.00675,0.40975,68.9505,-0.0325,0
2015-02-20,0.4215,273.5415,0.11675,26.67,0.21075,110.0085,0.113,177.745,0.41625,83.14725,-0.0325,0
2015-02-21,0.40775,240.8265,0.11775,27.96925,0.20775,101.39075,0.1145,185.44,0.414,77.95525,-0.0325,0
2015-02-22,0.3935,207.63275,0.1185,28.8,0.20325,87.655,0.1145,185.35525,0.40975,68.9565,-0.0325,0
2015-02-23,0.38725,194.34425,0.1185,28.8,0.19925,77.528,0.1165,195.9875,0.409,67.62775,-0.0325,0
2015-02-24,0.3775,175.1745,0.12025,31.62525,0.19125,58.7035,0.11925,211.326,0.4075,64.56875,-0.0325,0
2015-02-25,0.371,163.11625,0.1205,32.364,0.1945,66.08975,0.1205,219.36275,0.40675,63.05825,-0.0325,0
2015-02-26,0.3685,158.3425,0.1155,25.4595,0.186,48.49925,0.121,221.7405,0.40025,50.713,-0.0325,0
2015-02-27,0.38375,188.72725,0.11525,25.023,0.188,52.33975,0.118,205.87075,0.39325,38.1625,-0.0325,0
2015-02-28,0.403,229.242,0.11575,25.66275,0.198,75.0325,0.10925,159.3595,0.402,53.93625,-0.0325,0
2015-03-01,0.40375,230.8005,0.1195,30.39625,0.21375,120.5375,0.10025,119.59775,0.4065,62.6285,-0.0325,0
2015-03-02,0.40425,232.2365,0.117,26.943,0.196,69.56175,0.0995,116.81175,0.411,71.55325,-0.0325,0
2015-03-03,0.39475,211.17325,0.11375,23.66575,0.1985,75.475,0.1035,131.7615,0.41675,83.69,-0.0325,0
2015-03-04,0.374,168.2615,0.1115,21.6275,0.20075,81.43025,0.09925,115.774,0.40675,62.898,-0.0325,0
2015-03-05,0.375,170.09,0.111,21.03575,0.21325,118.94625,0.0985,113.2145,0.40325,55.8395,-0.0325,0
2015-03-06,0.37275,166.0555,0.11075,20.94425,0.206,95.73625,0.109,158.67975,0.39625,43.4175,-0.0325,0
2015-03-07,0.38225,185.361,0.1135,23.3695,0.2045,91.654,0.11025,164.22925,0.39,32.68275,-0.0325,0
2015-03-08,0.41225,251.273,0.11325,23.16175,0.201,81.96125,0.1045,136.2595,0.4005,51.007,-0.0325,0
2015-03-09,0.412,251.04375,0.10525,17.662,0.199,76.739,0.098,112.06,0.40025,50.36675,-0.0325,0
2015-03-10,0.3985,218.6855,0.094,12.273,0.19225,60.786,0.10275,129.25575,0.391,34.423,-0.0325,0
2015-03-11,0.39925,220.4275,0.088,10.136,0.19575,68.695,0.1055,141.51175,0.40325,55.9235,-0.0325,0
2015-03-12,0.3845,188.99375,0.0885,10.3075,0.19875,75.7905,0.10525,139.52025,0.4035,56.432,-0.0325,0
2015-03-13,0.375,170.31275,0.09225,11.63025,0.201,81.50425,0.106,143.21775,0.40275,55.017,-0.0325,0
2015-03-14,0.37225,165.2215,0.0945,12.444,0.1895,55.5945,0.1045,136.83925,0.402,53.6215,-0.0325,0
2015-03-15,0.37175,164.32525,0.0975,13.698,0.18825,52.97275,0.10375,132.694,0.40725,64.06875,-0.0325,0
2015-03-16,0.37425,168.72025,0.1,14.81825,0.19325,63.1785,0.10325,131.20275,0.40925,68.26175,-0.0325,0
2015-03-17,0.3825,184.64925,0.10125,15.35975,0.18675,49.6975,0.106,142.93475,0.4095,68.7045,-0.0325,0
2015-03-18,0.38675,193.14925,0.103,16.27925,0.18225,41.144,0.10275,128.946,0.408,65.58225,-0.0325,0
2015-03-19,0.39,200.10425,0.10225,15.9105,0.184,44.7695,0.101,121.23775,0.40425,57.9475,-0.0325,0
2015-03-20,0.398,217.70025,0.10325,16.3395,0.1845,45.38725,0.10225,125.897,0.4035,56.74275,-0.0325,0
2015-03-21,0.3885,197.24875,0.1025,16.04125,0.18375,44.06375,0.1025,127.78575,0.40825,65.78525,-0.0325,0
2015-03-22,0.38125,182.0105,0.10625,17.96225,0.18275,42.52625,0.10175,124.26175,0.41,69.77275,-0.0325,0
2015-03-23,0.38175,183.088,0.109,19.45325,0.18275,42.3795,0.1035,132.1525,0.40825,66.0455,-0.0325,0
2015-03-24,0.3815,182.61425,0.11025,20.5375,0.1825,41.67575,0.10175,124.5135,0.40425,58.00125,-0.0325,0
2015-03-25,0.37925,178.16975,0.11225,22.10725,0.17825,33.46175,0.1,117.8065,0.40275,55.24275,-0.0325,0
2015-03-26,0.3775,175.07575,0.1135,23.3695,0.17975,36.092,0.09775,110.69875,0.3955,41.7625,-0.0325,0
2015-03-27,0.3785,176.9825,0.11375,23.5945,0.18225,41.424,0.09825,112.46725,0.401,52.16575,-0.0325,0
2015-03-28,0.3785,176.768,0.1135,23.42525,0.1825,41.63525,0.093,97.23225,0.40875,66.951,-0.0325,0
2015-03-29,0.37975,179.19775,0.11375,23.514,0.18,36.55075,0.09,88.957,0.4075,64.1605,-0.0325,0
2015-03-30,0.37825,176.53925,0.11325,23.125,0.17975,36.221,0.091,91.48175,0.406,61.1135,-0.0325,0
2015-03-31,0.377,173.992,0.112,22.031,0.18025,37.2265,0.091,91.1305,0.4055,60.24125,-0.0325,0
2015-04-01,0.3775,174.92725,0.11125,21.3005,0.1815,39.9345,0.09075,90.8265,0.40725,63.77825,-0.0325,0
2015-04-02,0.3785,176.8675,0.1095,20.06,0.18175,40.35275,0.09225,95.06125,0.40475,58.88175,-0.0325,0
2015-04-03,0.372,164.896,0.10475,17.12125,0.18175,40.567,0.09575,105.2165,0.40325,56.11225,-0.0325,0
2015-04-04,0.36725,155.9905,0.10475,17.08625,0.18025,37.1135,0.0995,116.648,0.40225,54.07975,-0.0325,0
2015-04-05,0.36925,159.67525,0.107,18.2745,0.17725,31.885,0.09825,112.42275,0.40225,54.28375,-0.0325,0
2015-04-06,0.367,155.6945,0.10725,18.5195,0.17475,27.16,0.0965,107.486,0.40125,52.293,-0.0325,0
2015-04-07,0.35425,131.98175,0.10725,18.479,0.173,24.33425,0.097,108.348,0.39725,45.097,-0.0325,0
2015-04-08,0.35,124.50525,0.108,18.8725,0.1725,23.7015,0.097,108.38,0.395,40.883,-0.0325,0
2015-04-09,0.3495,123.37775,0.1045,17.05275,0.17275,24.136,0.093,97.17025,0.4,50.00125,-0.0325,0
2015-04-10,0.35275,129.44475,0.099,14.322,0.169,18.695,0.09125,92.062,0.39575,42.2535,-0.0325,0
2015-04-11,0.34475,115.07375,0.103,16.21975,0.168,17.357,0.091,91.49675,0.38975,32.2575,-0.0325,0
2015-04-12,0.34125,108.7655,0.10475,17.114,0.16775,16.79975,0.08525,77.7985,0.3915,35.20775,-0.0325,0
2015-04-13,0.333,93.41525,0.104,16.8145,0.16775,16.82675,0.0795,65.18425,0.3955,41.83675,-0.0325,0
2015-04-14,0.33275,92.57425,0.10425,16.87175,0.1645,12.99,0.079,64.35825,0.39175,35.463,-0.0325,0
2015-04-15,0.3315,90.508,0.11025,20.471,0.1635,11.9135,0.07925,64.539,0.391,34.314,-0.0325,0
2015-04-16,0.33425,95.5105,0.11275,22.733,0.16525,13.83675,0.0795,65.036,0.39575,42.14575,-0.0325,0
2015-04-17,0.333,93.4185,0.1145,24.4435,0.165,13.57225,0.08225,70.835,0.392,35.91825,-0.0325,0
2015-04-18,0.33,87.8805,0.114,23.97475,0.16375,12.10025,0.08675,80.96625,0.391,34.26075,-0.0325,0
2015-04-19,0.332,91.38825,0.11025,20.394,0.1635,11.9075,0.087,81.52375,0.39,32.77775,-0.0325,0
2015-04-20,0.33275,92.5965,0.1095,19.7645,0.163,11.47625,0.09275,96.0495,0.39375,38.94675,-0.0325,0
2015-04-21,0.33125,90.02125,0.1075,18.645,0.162,10.53575,0.0905,90.218,0.39725,45.23125,-0.0325,0
2015-04-22,0.3245,78.297,0.1065,18.03775,0.1615,9.87,0.0865,80.695,0.4025,54.4995,-0.0325,0
2015-04-23,0.31825,67.28075,0.10875,19.3165,0.1615,9.9165,0.0755,58.302,0.4045,58.63525,-0.0325,0
2015-04-24,0.32025,70.88425,0.108,18.8325,0.16175,10.0735,0.0675,44.42975,0.4045,58.39725,-0.0325,0
2015-04-25,0.324,77.026,0.1065,18.09425,0.1615,9.9895,0.0645,39.7795,0.4055,60.26525,-0.0325,0
2015-04-26,0.32225,74.313,0.105,17.312,0.16225,10.63125,0.06975,48.54575,0.4015,52.8885,-0.0325,0
2015-04-27,0.32025,70.645,0.1035,16.4535,0.18175,40.393,0.0805,67.208,0.39775,45.80325,-0.0325,0
2015-04-28,0.311,54.5535,0.10125,15.41175,0.17975,36.521,0.08225,70.42475,0.393,37.34575,-0.0325,0
2015-04-29,0.299,35.55,0.09875,14.2775,0.1815,39.54275,0.083,72.029,0.3875,28.89925,0.0295,8.20325
2015-04-30,0.2945,29.20325,0.0965,13.265,0.19325,63.2765,0.0835,73.2205,0.38275,21.985,0.1365,28.13925
2015-05-01,0.29425,28.86425,0.09425,12.3595,0.19,56.0525,0.08375,73.91175,0.37825,16.89275,0.12025,20.06775
2015-05-02,0.29375,28.1065,0.092,11.5415,0.18875,53.59925,0.084,74.5245,0.37875,17.493,0.10875,15.35025
2015-05-03,0.29325,27.546,0.09,10.86325,0.189,54.11325,0.084,74.19175,0.38875,30.54625,0.10075,12.20625
2015-05-04,0.293,27.177,0.08725,9.88425,0.18975,55.3365,0.08425,74.896,0.39325,37.865,0.094,8.6065
2015-05-05,0.29275,26.91925,0.08475,9.07925,0.19,56.1115,0.0845,75.6655,0.394,39.36725,0.08825,6.114
2015-05-06,0.29425,28.93,0.082,8.15525,0.19025,56.748,0.08425,74.7175,0.39425,39.81125,0.0835,4.397
2015-05-07,0.2955,30.41125,0.079,7.3365,0.194,64.5,0.08475,75.9875,0.3945,39.85625,0.08025,3.5005
2015-05-08,0.296,31.1185,0.07575,6.751,0.19225,60.609,0.08875,85.76575,0.3945,39.872,0.078,2.944
2015-05-09,0.2945,29.32825,0.07225,6.1615,0.19175,59.886,0.098,111.557,0.3945,39.8915,0.075,2.42575
2015-05-10,0.29375,28.1795,0.0685,5.60725,0.19475,66.5735,0.10075,120.789,0.3955,41.90875,0.07125,1.9095
2015-05-11,0.2955,30.65525,0.0645,5.027,0.19525,67.86425,0.101,121.73175,0.395,41.0045,0.06725,1.4695
2015-05-12,0.32225,74.2485,0.06,4.3875,0.195,67.275,0.10075,121.26225,0.39425,39.80575,0.06125,1.159
2015-05-13,0.32525,79.19075,0.05625,3.9105,0.19525,67.52675,0.09625,106.499,0.396,42.93925,0.0505,0.7675
2015-05-14,0.331,89.723,0.05425,3.663,0.195,66.93525,0.093,96.71975,0.4035,56.83175,0.038,0.43325
2015-05-15,0.33175,90.7775,0.0565,3.9325,0.19375,64.27675,0.0935,98.566,0.41,69.478,0.02775,0.24825
2015-05-16,0.33175,90.91,0.063,4.78825,0.1935,63.613,0.09225,95.27625,0.4105,70.81225,0.0195,0.145
2015-05-17,0.3315,90.68525,0.07,5.815,0.1935,63.487,0.0875,82.915,0.409,67.64075,0.01375,0.08975
2015-05-18,0.3375,101.902,0.07575,6.76275,0.19375,64.07575,0.08375,73.56775,0.4065,62.47825,0.00925,0.05925
2015-05-19,0.33925,104.92525,0.0785,7.2185,0.1935,63.836,0.0815,69.1665,0.405,59.40725,0.0065,0.0505
2015-05-20,0.33525,97.6595,0.07975,7.526,0.193,62.65875,0.08475,76.292,0.40075,51.39675,0.00625,0.05
2015-05-21,0.33275,92.9345,0.08,7.57525,0.18925,54.64825,0.08625,79.9405,0.398,46.2695,0.0075,0.05275
2015-05-22,0.33175,90.9205,0.07925,7.415,0.189,53.84775,0.07975,65.72375,0.39475,40.33375,0.005,0.04675
2015-05-23,0.32725,82.69725,0.07625,6.84275,0.18825,52.708,0.0765,59.72225,0.39225,36.083,0.0025,0.04025
2015-05-24,0.3265,81.571,0.08025,7.691,0.185,46.625,0.07425,55.5685,0.389,31.2445,5e-4,0.03525
2015-05-25,0.32475,78.61425,0.08475,9.08075,0.185,46.5615,0.0705,49.184,0.3895,31.84825,-7.5e-4,0.0315
2015-05-26,0.32675,82.0535,0.0895,10.683,0.187,50.10125,0.06525,41.0595,0.38775,29.27225,-0.00175,0.029
2015-05-27,0.32575,80.3305,0.09225,11.61775,0.1855,47.58125,0.063,37.8155,0.3815,20.6085,-0.0025,0.027
2015-05-28,0.32675,82.137,0.09275,11.84,0.18175,40.45475,0.06075,34.558,0.37625,14.9135,-0.00325,0.02525
2015-05-29,0.3155,62.01475,0.09,10.795,0.1805,37.8845,0.0605,34.02225,0.37325,12.85325,-0.00375,0.02425
2015-05-30,0.31275,57.35625,0.08825,10.23,0.1805,37.52875,0.062,36.205,0.37325,12.772,0.0015,0.0375
2015-05-31,0.31275,57.09375,0.087,9.8535,0.18025,37.18325,0.06075,34.36525,0.374,13.595,0.001,0.0365
2015-06-01,0.313,57.76725,0.09025,10.90925,0.183,42.691,0.0605,34.255,0.378,16.61175,-5e-4,0.03225
2015-06-02,0.313,57.7585,0.0915,11.391,0.18275,42.361,0.06,33.3855,0.376,14.73675,-0.00125,0.0305
2015-06-03,0.31225,56.38,0.09175,11.41075,0.17725,31.71525,0.0595,32.6955,0.37275,12.471,0.03275,0.37725
2015-06-04,0.31325,58.17025,0.09075,11.11225,0.1775,32.27025,0.061,34.8395,0.37175,11.9445,0.0535,0.86
2015-06-05,0.3125,56.87875,0.087,9.79625,0.177,31.156,0.0585,31.48,0.37175,12.01975,0.05175,0.80625
2015-06-06,0.31275,57.3365,0.08625,9.54075,0.1765,30.2835,0.059,32.25575,0.37275,12.555,0.04475,0.59225
2015-06-07,0.3125,56.87025,0.0845,8.9845,0.17625,29.79175,0.05775,30.40975,0.37275,12.45725,0.03825,0.4325
2015-06-08,0.312,55.92325,0.08225,8.2715,0.176,29.24775,0.058,30.981,0.37175,11.9905,0.033,0.33175
2015-06-09,0.3175,65.7465,0.08025,7.64525,0.1745,26.76775,0.0585,31.46975,0.371,11.61025,0.02875,0.2635
2015-06-10,0.32025,70.4565,0.079,7.30125,0.17375,25.75375,0.0575,30.23575,0.37175,12.0695,0.025,0.2085
2015-06-11,0.306,46.54825,0.07725,6.988,0.17875,34.4445,0.05775,30.4075,0.37425,13.41525,0.0235,0.18975
2015-06-12,0.32525,79.13075,0.07625,6.80825,0.1815,39.6975,0.05825,31.30475,0.37375,13.168,0.03,0.285
2015-06-13,0.32025,70.72625,0.07625,6.83175,0.17575,29.1985,0.05825,31.14,0.373,12.674,0.03725,0.41275
2015-06-14,0.30125,38.6385,0.0785,7.28175,0.17675,30.73275,0.0575,30.23975,0.37275,12.47525,0.0385,0.43725
2015-06-15,0.30225,40.68525,0.08275,8.3695,0.18275,42.20725,0.0675,45.01325,0.38275,22.50425,0.03875,0.4435
2015-06-16,0.32625,80.87875,0.0885,10.31375,0.17975,36.4325,0.0725,52.75075,0.387,27.953,0.056,1.1805
2015-06-17,0.32125,72.27675,0.09075,11.04325,0.17725,31.8315,0.07025,48.85875,0.383,23.326,0.0825,4.102
2015-06-18,0.304,42.71725,0.09075,11.04475,0.17575,28.93725,0.069,46.8585,0.37475,20.52575,0.08325,4.30825
2015-06-19,0.30775,49.1925,0.089,10.5045,0.1755,28.41925,0.06525,41.2475,0.457,217.13925,0.086,5.19775
2015-06-20,0.32425,77.73525,0.0875,9.95025,0.17525,28.1705,0.0615,35.5685,0.45625,213.065,0.08275,4.1965
2015-06-21,0.32525,79.0595,0.086,9.438,0.17575,28.82325,0.0575,30.164,0.42625,109.794,0.07575,2.54675
2015-06-22,0.32725,82.82075,0.085,9.14125,0.17575,28.9405,0.05575,27.9515,0.40425,58.10075,0.06925,1.6805
2015-06-23,0.3255,79.88225,0.0875,9.9895,0.17725,31.729,0.05675,29.24925,0.391,34.3385,0.06575,1.356
2015-06-24,0.325,78.968,0.0885,10.303,0.174,26.25975,0.05675,29.378,0.3845,24.1715,0.065,1.327
2015-06-25,0.32875,85.61025,0.0905,10.9605,0.1615,10.08325,0.056,28.2625,0.38075,19.72075,0.13525,30.329
2015-06-26,0.331,89.46975,0.09225,11.65,0.15825,7.086,0.056,28.2195,0.376,14.71675,0.217,72.265
2015-06-27,0.33,87.72525,0.09025,10.95475,0.15825,7.13125,0.055,27.18925,0.37275,12.55725,0.291,122.648
2015-06-28,0.32925,86.2455,0.08,7.63825,0.1585,7.37425,0.05375,25.62625,0.37625,14.9755,0.36075,184.73225
2015-06-29,0.32875,85.488,0.075,6.6045,0.169,19.16325,0.053,24.68825,0.386,27.12525,0.39125,216.79
2015-06-30,0.3285,85.0485,0.0715,6.07,0.164,12.467,0.053,24.60375,0.39075,33.8275,0.3685,192.59825
2015-07-01,0.3275,83.34975,0.06875,5.64375,0.17075,21.02425,0.0535,25.30175,0.3855,25.5565,0.31925,145.01575
2015-07-02,0.32725,82.8865,0.07425,6.48975,0.1735,25.13075,0.054,25.851,0.38125,20.23775,0.2865,117.7625
2015-07-03,0.327,82.28975,0.0755,6.70925,0.1755,28.50525,0.054,25.91875,0.378,16.54125,0.2585,98.10425
2015-07-04,0.327,82.50725,0.07675,6.91075,0.17875,34.443,0.05225,23.78475,0.375,13.953,0.22925,79.45225
2015-07-05,0.3265,81.31275,0.07725,7.0205,0.179,35.05625,0.051,22.4355,0.3735,13.006,0.201,62.94175
2015-07-06,0.32675,81.962,0.077,6.95275,0.17925,35.36725,0.05025,21.398,0.37375,13.177,0.17975,51.81025
2015-07-07,0.326,80.5325,0.0765,6.87825,0.17825,33.47675,0.05125,22.59225,0.3725,12.3715,0.161,42.608
2015-07-08,0.325,78.64575,0.076,6.78725,0.17825,33.5805,0.05175,23.2445,0.3725,12.3335,0.15225,37.52675
2015-07-09,0.33625,99.6265,0.07675,6.8995,0.17725,31.6445,0.05425,25.9825,0.377,15.60425,0.17125,47.703
2015-07-10,0.35,124.2865,0.07575,6.74175,0.1765,30.4105,0.056,28.47625,0.37875,17.31825,0.1815,52.66725
2015-07-11,0.3515,126.91875,0.075,6.63025,0.17825,33.2335,0.05925,32.54525,0.3785,17.026,0.156,39.564
2015-07-12,0.36675,155.33275,0.07625,6.83425,0.178,32.79125,0.0605,34.238,0.37775,16.2175,0.1385,29.297
2015-07-13,0.415,258.20775,0.0795,7.472,0.1775,32.061,0.07375,55.537,0.37775,16.261,0.13075,25.12225
2015-07-14,0.395,212.5305,0.0825,8.317,0.1805,37.991,0.074,55.15725,0.379,17.5465,0.1255,22.41625
2015-07-15,0.37925,178.15225,0.085,9.1305,0.18075,38.44275,0.09475,132.43875,0.38275,22.2035,0.12025,20.03125
2015-07-16,0.52175,536.55175,0.087,9.774,0.18025,37.346,0.13,279.3515,0.435,140.572,0.11875,19.40675
2015-07-17,0.61425,770.24175,0.088,10.1335,0.18,36.67975,0.1325,295.64225,0.44925,184.56975,0.12125,20.49575
2015-07-18,0.52325,537.8905,0.0905,11.04125,0.1795,35.84525,0.13175,289.55125,0.489,354.181,0.12125,20.46275
2015-07-19,0.46375,381.95125,0.09375,12.1935,0.17925,35.10225,0.12875,271.95125,0.50275,413.56525,0.11975,19.83975
2015-07-20,0.41675,262.3165,0.0955,12.84625,0.17875,34.56725,0.12075,221.1,0.4935,373.17825,0.118,19.01475
2015-07-21,0.3865,192.704,0.097,13.55075,0.17975,36.0695,0.112,172.85175,0.48025,319.96975,0.11625,18.33175
2015-07-22,0.37225,165.30825,0.09725,13.66325,0.179,34.96275,0.1075,150.59225,0.47575,299.6945,0.1155,17.952
2015-07-23,0.387,193.851,0.0975,13.701,0.182,40.93725,0.10575,142.20325,0.46625,254.6155,0.11325,17.05575
2015-07-24,0.382,183.7185,0.0965,13.28975,0.2065,97.925,0.10825,154.38775,0.4545,204.11225,0.1125,16.7835
2015-07-25,0.3945,209.9185,0.09475,12.548,0.21975,140.7275,0.1165,197.3205,0.4465,173.77075,0.1675,45.98775
2015-07-26,0.375,170.536,0.09325,12.018,0.2195,139.61575,0.11625,195.54225,0.44375,164.24575,0.2935,123.8
2015-07-27,0.36675,154.84125,0.09225,11.591,0.213,117.4865,0.11025,164.702,0.44075,154.0155,0.32875,153.45575
2015-07-28,0.35575,134.9535,0.092,11.493,0.22075,145.42475,0.10575,142.25575,0.4395,149.421,0.3215,146.95475
2015-07-29,0.34975,123.84525,0.09225,11.59075,0.2265,169.35025,0.1015,124.251,0.4475,177.23,0.2785,112.2155
2015-07-30,0.34225,110.7475,0.0925,11.68075,0.22575,166.43925,0.105,139.9265,0.4455,169.872,0.2345,82.6385
2015-07-31,0.33525,97.2535,0.09275,11.802,0.2225,151.99325,0.1305,283.4295,0.4385,145.916,0.2025,63.82825
2015-08-01,0.33025,87.995,0.09275,11.76875,0.2235,156.04525,0.1345,307.9205,0.4315,124.44525,0.18375,53.73475
2015-08-02,0.326,80.7465,0.0925,11.71025,0.224,158.322,0.1315,288.65225,0.4265,109.9885,0.1685,46.2555
2015-08-03,0.322,73.66375,0.0925,11.71925,0.22775,174.795,0.1315,287.6225,0.4335,132.52375,0.15425,38.75775
2015-08-04,0.32075,71.62875,0.09275,11.82375,0.23125,190.901,0.1305,282.2935,0.467,258.4975,0.14325,31.9
2015-08-05,0.32125,72.33225,0.09525,12.816,0.2315,193.12575,0.12875,270.98625,0.469,266.54575,0.141,30.67375
2015-08-06,0.3285,85.4685,0.10675,18.96675,0.233,199.1555,0.127,261.17625,0.46775,261.2005,0.1525,37.69275
2015-08-07,0.39825,218.4745,0.131,47.29475,0.23375,201.882,0.1285,269.311,0.4675,259.60225,0.15875,41.607
